,name,relation,name2
58093,大庆和美家妇产医院,province,黑龙江
58094,大庆和美家妇产医院,city,大庆
58095,大庆和美家妇产医院,city_level,三线
58096,大庆和美家妇产医院,city_type,普通城市
58097,濮阳市整形美容外科医院,hospitallevel,医院
58098,濮阳市整形美容外科医院,pricelevel,中
58099,濮阳市整形美容外科医院,hospitalkind,其他
58100,濮阳市整形美容外科医院,hospitallevelname,医院
58101,濮阳市整形美容外科医院,abbreviation,濮阳市整形美容外科医院
58102,濮阳市整形美容外科医院,hospitalscale,其他
58103,濮阳市整形美容外科医院,doctorstyle,其他
58104,濮阳市整形美容外科医院,country,中国
58105,濮阳市整形美容外科医院,area,华中
58106,濮阳市整形美容外科医院,province,河南
58107,濮阳市整形美容外科医院,city,濮阳
58108,濮阳市整形美容外科医院,city_level,五线
58109,濮阳市整形美容外科医院,city_type,普通城市
58110,欧诺森医疗美容,hospitallevel,门诊部
58111,欧诺森医疗美容,pricelevel,低
58112,欧诺森医疗美容,hospitalkind,其他
58113,欧诺森医疗美容,hospitallevelname,门诊部
58114,欧诺森医疗美容,abbreviation,欧诺森医疗美容
58115,欧诺森医疗美容,hospitalscale,其他
58116,欧诺森医疗美容,doctorstyle,其他
58117,欧诺森医疗美容,country,中国
58118,欧诺森医疗美容,area,西南
58119,欧诺森医疗美容,province,四川
58120,欧诺森医疗美容,city,成都
58121,欧诺森医疗美容,city_level,新一线
58122,欧诺森医疗美容,city_type,省会城市
58123,北京王磊医疗美容诊所,hospitallevel,医院
58124,北京王磊医疗美容诊所,pricelevel,中
58125,北京王磊医疗美容诊所,hospitalkind,其他
58126,北京王磊医疗美容诊所,hospitallevelname,医院
58127,北京王磊医疗美容诊所,abbreviation,北京王磊整形医院
58128,北京王磊医疗美容诊所,hospitalscale,其他
58129,北京王磊医疗美容诊所,doctorstyle,其他
58130,北京王磊医疗美容诊所,country,中国
58131,北京王磊医疗美容诊所,area,华北
58132,北京王磊医疗美容诊所,province,北京
58133,北京王磊医疗美容诊所,city,北京
58134,北京王磊医疗美容诊所,city_level,一线
58135,北京王磊医疗美容诊所,city_type,直辖市
58136,佛山市顺德玛丽亚医疗美容医院,hospitallevel,医院
58137,佛山市顺德玛丽亚医疗美容医院,pricelevel,中
58138,佛山市顺德玛丽亚医疗美容医院,hospitalkind,其他
58139,佛山市顺德玛丽亚医疗美容医院,hospitallevelname,医院
58140,佛山市顺德玛丽亚医疗美容医院,abbreviation,佛山玛丽亚医疗美容医院
58141,佛山市顺德玛丽亚医疗美容医院,hospitalscale,其他
58142,佛山市顺德玛丽亚医疗美容医院,doctorstyle,其他
58143,佛山市顺德玛丽亚医疗美容医院,country,中国
58144,佛山市顺德玛丽亚医疗美容医院,area,华南
58145,佛山市顺德玛丽亚医疗美容医院,province,广东
58146,佛山市顺德玛丽亚医疗美容医院,city,佛山
58147,佛山市顺德玛丽亚医疗美容医院,city_level,二线
58148,佛山市顺德玛丽亚医疗美容医院,city_type,普通城市
58149,西安新城寇华医疗美容诊所,hospitallevel,诊所
58150,西安新城寇华医疗美容诊所,pricelevel,中
58151,西安新城寇华医疗美容诊所,hospitalkind,其他
58152,西安新城寇华医疗美容诊所,hospitallevelname,诊所
58153,西安新城寇华医疗美容诊所,abbreviation,西安寇华医院
58154,西安新城寇华医疗美容诊所,hospitalscale,其他
58155,西安新城寇华医疗美容诊所,doctorstyle,其他
58156,西安新城寇华医疗美容诊所,country,中国
58157,西安新城寇华医疗美容诊所,area,西北
58158,西安新城寇华医疗美容诊所,province,陕西
58159,西安新城寇华医疗美容诊所,city,西安
58160,西安新城寇华医疗美容诊所,city_level,新一线
58161,西安新城寇华医疗美容诊所,city_type,省会城市
58162,成都武侯艾美薇医疗美容门诊部,hospitallevel,门诊部
58163,成都武侯艾美薇医疗美容门诊部,pricelevel,低
58164,成都武侯艾美薇医疗美容门诊部,hospitalkind,其他
58165,成都武侯艾美薇医疗美容门诊部,hospitallevelname,门诊部
58166,成都武侯艾美薇医疗美容门诊部,abbreviation,成都艾美薇医院
58167,成都武侯艾美薇医疗美容门诊部,hospitalscale,其他
58168,成都武侯艾美薇医疗美容门诊部,doctorstyle,其他
58169,成都武侯艾美薇医疗美容门诊部,country,中国
58170,成都武侯艾美薇医疗美容门诊部,area,西南
58171,成都武侯艾美薇医疗美容门诊部,province,四川
58172,成都武侯艾美薇医疗美容门诊部,city,成都
58173,成都武侯艾美薇医疗美容门诊部,city_level,新一线
58174,成都武侯艾美薇医疗美容门诊部,city_type,省会城市
58175,大理丽颜医学整形美容诊所,hospitallevel,诊所
58176,大理丽颜医学整形美容诊所,pricelevel,中
58177,大理丽颜医学整形美容诊所,hospitalkind,其他
58178,大理丽颜医学整形美容诊所,hospitallevelname,诊所
58179,大理丽颜医学整形美容诊所,abbreviation,大理丽颜整形医院
58180,大理丽颜医学整形美容诊所,hospitalscale,其他
58181,大理丽颜医学整形美容诊所,doctorstyle,其他
58182,大理丽颜医学整形美容诊所,country,中国
58183,大理丽颜医学整形美容诊所,area,西南
58184,大理丽颜医学整形美容诊所,province,云南
58185,大理丽颜医学整形美容诊所,city,大理
58186,大理丽颜医学整形美容诊所,city_level,四线
58187,大理丽颜医学整形美容诊所,city_type,普通城市
58188,成都中医大银海眼科医院股份有限公司,hospitallevel,医院
58189,成都中医大银海眼科医院股份有限公司,pricelevel,低
58190,成都中医大银海眼科医院股份有限公司,hospitalkind,其他
58191,成都中医大银海眼科医院股份有限公司,hospitallevelname,医院
58192,成都中医大银海眼科医院股份有限公司,abbreviation,成都中医大银海眼科医院
58193,成都中医大银海眼科医院股份有限公司,hospitalscale,其他
58194,成都中医大银海眼科医院股份有限公司,doctorstyle,综合
58195,成都中医大银海眼科医院股份有限公司,country,中国
58196,成都中医大银海眼科医院股份有限公司,area,西南
58197,成都中医大银海眼科医院股份有限公司,province,四川
58198,成都中医大银海眼科医院股份有限公司,city,成都
58199,成都中医大银海眼科医院股份有限公司,city_level,新一线
58200,成都中医大银海眼科医院股份有限公司,city_type,省会城市
58201,欧华国际医疗美容诊所,hospitallevel,诊所
58202,欧华国际医疗美容诊所,pricelevel,中
58203,欧华国际医疗美容诊所,hospitalkind,其他
58204,欧华国际医疗美容诊所,hospitallevelname,诊所
58205,欧华国际医疗美容诊所,abbreviation,欧华国际医疗美容诊所
58206,欧华国际医疗美容诊所,hospitalscale,其他
58207,欧华国际医疗美容诊所,doctorstyle,其他
58208,欧华国际医疗美容诊所,country,中国
58209,欧华国际医疗美容诊所,area,华北
58210,欧华国际医疗美容诊所,province,北京
58211,欧华国际医疗美容诊所,city,北京
58212,欧华国际医疗美容诊所,city_level,一线
58213,欧华国际医疗美容诊所,city_type,直辖市
58214,海口梦妮幻整形美容,hospitallevel,门诊部
58215,海口梦妮幻整形美容,pricelevel,中
58216,海口梦妮幻整形美容,hospitalkind,其他
58217,海口梦妮幻整形美容,hospitallevelname,门诊部
58218,海口梦妮幻整形美容,abbreviation,海口梦妮幻整形医院
58219,海口梦妮幻整形美容,hospitalscale,其他
58220,海口梦妮幻整形美容,doctorstyle,其他
58221,海口梦妮幻整形美容,country,中国
58222,海口梦妮幻整形美容,area,华南
58223,海口梦妮幻整形美容,province,海南
58224,海口梦妮幻整形美容,city,海口
58225,海口梦妮幻整形美容,city_level,二线
58226,海口梦妮幻整形美容,city_type,省会城市
58227,无锡同济医疗美容医院,hospitallevel,诊所
58228,无锡同济医疗美容医院,pricelevel,中
58229,无锡同济医疗美容医院,hospitalkind,其他
58230,无锡同济医疗美容医院,hospitallevelname,诊所
58231,无锡同济医疗美容医院,abbreviation,无锡同济整形医院
58232,无锡同济医疗美容医院,hospitalscale,其他
58233,无锡同济医疗美容医院,doctorstyle,综合
58234,无锡同济医疗美容医院,country,中国
58235,无锡同济医疗美容医院,area,华东
58236,无锡同济医疗美容医院,province,江苏
58237,无锡同济医疗美容医院,city,无锡
58238,无锡同济医疗美容医院,city_level,二线
58239,无锡同济医疗美容医院,city_type,普通城市
58240,杭州香格里拉整形外科门诊部,hospitallevel,诊所
58241,杭州香格里拉整形外科门诊部,pricelevel,中
58242,杭州香格里拉整形外科门诊部,hospitalkind,其他
58243,杭州香格里拉整形外科门诊部,hospitallevelname,诊所
58244,杭州香格里拉整形外科门诊部,abbreviation,杭州香格里拉整形医院
58245,杭州香格里拉整形外科门诊部,hospitalscale,其他
58246,杭州香格里拉整形外科门诊部,doctorstyle,其他
58247,杭州香格里拉整形外科门诊部,country,中国
58248,杭州香格里拉整形外科门诊部,area,华东
58249,杭州香格里拉整形外科门诊部,province,浙江
58250,杭州香格里拉整形外科门诊部,city,杭州
58251,杭州香格里拉整形外科门诊部,city_level,新一线
58252,杭州香格里拉整形外科门诊部,city_type,省会城市
58253,哈尔滨悠然国际医疗有限公司,hospitallevel,门诊部
58254,哈尔滨悠然国际医疗有限公司,pricelevel,中
58255,哈尔滨悠然国际医疗有限公司,hospitalkind,其他
58256,哈尔滨悠然国际医疗有限公司,hospitallevelname,门诊部
58257,哈尔滨悠然国际医疗有限公司,abbreviation,哈尔滨悠然医疗门诊
58258,哈尔滨悠然国际医疗有限公司,hospitalscale,其他
58259,哈尔滨悠然国际医疗有限公司,doctorstyle,其他
58260,哈尔滨悠然国际医疗有限公司,country,中国
58261,哈尔滨悠然国际医疗有限公司,area,东北
58262,哈尔滨悠然国际医疗有限公司,province,黑龙江
58263,哈尔滨悠然国际医疗有限公司,city,哈尔滨
58264,哈尔滨悠然国际医疗有限公司,city_level,二线
58265,哈尔滨悠然国际医疗有限公司,city_type,省会城市
58266,成都百龄博雅医学美容门诊部有限公司,hospitallevel,门诊部
58267,成都百龄博雅医学美容门诊部有限公司,pricelevel,未知
58268,成都百龄博雅医学美容门诊部有限公司,hospitalkind,其他
58269,成都百龄博雅医学美容门诊部有限公司,hospitallevelname,门诊部
58270,成都百龄博雅医学美容门诊部有限公司,abbreviation,成都百龄博雅医学美容门诊部
58271,成都百龄博雅医学美容门诊部有限公司,hospitalscale,其他
58272,成都百龄博雅医学美容门诊部有限公司,doctorstyle,其他
58273,成都百龄博雅医学美容门诊部有限公司,country,中国
58274,成都百龄博雅医学美容门诊部有限公司,area,西南
58275,成都百龄博雅医学美容门诊部有限公司,province,四川
58276,成都百龄博雅医学美容门诊部有限公司,city,成都
58277,成都百龄博雅医学美容门诊部有限公司,city_level,新一线
58278,成都百龄博雅医学美容门诊部有限公司,city_type,省会城市
58279,乐山经纬医学美容门诊部,hospitallevel,医院
58280,乐山经纬医学美容门诊部,pricelevel,中
58281,乐山经纬医学美容门诊部,hospitalkind,其他
58282,乐山经纬医学美容门诊部,hospitallevelname,医院
58283,乐山经纬医学美容门诊部,abbreviation,乐山经纬整形医院
58284,乐山经纬医学美容门诊部,hospitalscale,其他
58285,乐山经纬医学美容门诊部,doctorstyle,其他
58286,乐山经纬医学美容门诊部,country,中国
58287,乐山经纬医学美容门诊部,area,西南
58288,乐山经纬医学美容门诊部,province,四川
58289,乐山经纬医学美容门诊部,city,乐山
58290,乐山经纬医学美容门诊部,city_level,四线
58291,乐山经纬医学美容门诊部,city_type,普通城市
58292,绵阳整形美容医院,hospitallevel,医院
58293,绵阳整形美容医院,pricelevel,中
58294,绵阳整形美容医院,hospitalkind,其他
58295,绵阳整形美容医院,hospitallevelname,医院
58296,绵阳整形美容医院,abbreviation,绵阳整形美容医院
58297,绵阳整形美容医院,hospitalscale,其他
58298,绵阳整形美容医院,doctorstyle,其他
58299,绵阳整形美容医院,country,中国
58300,绵阳整形美容医院,area,西南
58301,绵阳整形美容医院,province,四川
58302,绵阳整形美容医院,city,绵阳
58303,绵阳整形美容医院,city_level,三线
58304,绵阳整形美容医院,city_type,普通城市
58305,天津乐园医学美容中心,hospitallevel,医院
58306,天津乐园医学美容中心,pricelevel,中
58307,天津乐园医学美容中心,hospitalkind,其他
58308,天津乐园医学美容中心,hospitallevelname,医院
58309,天津乐园医学美容中心,abbreviation,天津乐园医院
58310,天津乐园医学美容中心,hospitalscale,其他
58311,天津乐园医学美容中心,doctorstyle,其他
58312,天津乐园医学美容中心,country,中国
58313,天津乐园医学美容中心,area,华北
58314,天津乐园医学美容中心,province,天津
58315,天津乐园医学美容中心,city,天津
58316,天津乐园医学美容中心,city_level,新一线
58317,天津乐园医学美容中心,city_type,直辖市
58318,湖北汀恩医疗美容门诊有限公司,hospitallevel,门诊部
58319,湖北汀恩医疗美容门诊有限公司,pricelevel,低
58320,湖北汀恩医疗美容门诊有限公司,hospitalkind,其他
58321,湖北汀恩医疗美容门诊有限公司,hospitallevelname,门诊部
58322,湖北汀恩医疗美容门诊有限公司,abbreviation,沙市区汀恩医疗美容门诊部
58323,湖北汀恩医疗美容门诊有限公司,hospitalscale,其他
58324,湖北汀恩医疗美容门诊有限公司,doctorstyle,其他
58325,湖北汀恩医疗美容门诊有限公司,country,中国
58326,湖北汀恩医疗美容门诊有限公司,area,华中
58327,湖北汀恩医疗美容门诊有限公司,province,湖北
58328,湖北汀恩医疗美容门诊有限公司,city,荆州
58329,湖北汀恩医疗美容门诊有限公司,city_level,三线
58330,湖北汀恩医疗美容门诊有限公司,city_type,普通城市
58331,秦皇岛叶舟整形美容,hospitallevel,医院
58332,秦皇岛叶舟整形美容,pricelevel,中
58333,秦皇岛叶舟整形美容,hospitalkind,其他
58334,秦皇岛叶舟整形美容,hospitallevelname,医院
58335,秦皇岛叶舟整形美容,abbreviation,秦皇岛叶舟整形医院
58336,秦皇岛叶舟整形美容,hospitalscale,其他
58337,秦皇岛叶舟整形美容,doctorstyle,其他
58338,秦皇岛叶舟整形美容,country,中国
58339,秦皇岛叶舟整形美容,area,华北
58340,秦皇岛叶舟整形美容,province,河北
58341,秦皇岛叶舟整形美容,city,秦皇岛
58342,秦皇岛叶舟整形美容,city_level,三线
58343,秦皇岛叶舟整形美容,city_type,普通城市
58344,沈阳名流美容医院,hospitallevel,医院
58345,沈阳名流美容医院,pricelevel,中
58346,沈阳名流美容医院,hospitalkind,其他
58347,沈阳名流美容医院,hospitallevelname,医院
58348,沈阳名流美容医院,abbreviation,沈阳名流美容医院
58349,沈阳名流美容医院,hospitalscale,其他
58350,沈阳名流美容医院,doctorstyle,综合
58351,沈阳名流美容医院,country,中国
58352,沈阳名流美容医院,area,东北
58353,沈阳名流美容医院,province,辽宁
58354,沈阳名流美容医院,city,沈阳
58355,沈阳名流美容医院,city_level,新一线
58356,沈阳名流美容医院,city_type,省会城市
58357,重庆陶俊医疗美容,hospitallevel,诊所
58358,重庆陶俊医疗美容,pricelevel,低
58359,重庆陶俊医疗美容,hospitalkind,其他
58360,重庆陶俊医疗美容,hospitallevelname,诊所
58361,重庆陶俊医疗美容,abbreviation,重庆陶俊医疗美容
58362,重庆陶俊医疗美容,hospitalscale,其他
58363,重庆陶俊医疗美容,doctorstyle,其他
58364,重庆陶俊医疗美容,country,中国
58365,重庆陶俊医疗美容,area,西南
58366,重庆陶俊医疗美容,province,重庆
58367,重庆陶俊医疗美容,city,重庆
58368,重庆陶俊医疗美容,city_level,新一线
58369,重庆陶俊医疗美容,city_type,直辖市
58370,兰州美丽达医学美容门诊部,hospitallevel,医院
58371,兰州美丽达医学美容门诊部,pricelevel,中
58372,兰州美丽达医学美容门诊部,hospitalkind,其他
58373,兰州美丽达医学美容门诊部,hospitallevelname,医院
58374,兰州美丽达医学美容门诊部,abbreviation,兰州美丽达整形医院
58375,兰州美丽达医学美容门诊部,hospitalscale,其他
58376,兰州美丽达医学美容门诊部,doctorstyle,其他
58377,兰州美丽达医学美容门诊部,country,中国
58378,兰州美丽达医学美容门诊部,area,西北
58379,兰州美丽达医学美容门诊部,province,甘肃
58380,兰州美丽达医学美容门诊部,city,兰州
58381,兰州美丽达医学美容门诊部,city_level,二线
58382,兰州美丽达医学美容门诊部,city_type,省会城市
58383,中国医科大学附属口腔医院整形美容中心,hospitallevel,门诊部
58384,中国医科大学附属口腔医院整形美容中心,pricelevel,中
58385,中国医科大学附属口腔医院整形美容中心,hospitalkind,其他
58386,中国医科大学附属口腔医院整形美容中心,hospitallevelname,门诊部
58387,中国医科大学附属口腔医院整形美容中心,abbreviation,中国医科大学附属口腔医院整形美容中心
58388,中国医科大学附属口腔医院整形美容中心,hospitalscale,其他
58389,中国医科大学附属口腔医院整形美容中心,doctorstyle,其他
58390,中国医科大学附属口腔医院整形美容中心,country,中国
58391,中国医科大学附属口腔医院整形美容中心,area,东北
58392,中国医科大学附属口腔医院整形美容中心,province,辽宁
58393,中国医科大学附属口腔医院整形美容中心,city,沈阳
58394,中国医科大学附属口腔医院整形美容中心,city_level,新一线
58395,中国医科大学附属口腔医院整形美容中心,city_type,省会城市
58396,卫生部北京医院,hospitallevel,医院
58397,卫生部北京医院,pricelevel,低
58398,卫生部北京医院,hospitalkind,甲级
58399,卫生部北京医院,hospitallevelname,医院
58400,卫生部北京医院,abbreviation,北京医院
58401,卫生部北京医院,hospitalscale,其他
58402,卫生部北京医院,doctorstyle,其他
58403,卫生部北京医院,country,中国
58404,卫生部北京医院,area,华北
58405,卫生部北京医院,province,北京
58406,卫生部北京医院,city,北京
58407,卫生部北京医院,city_level,一线
58408,卫生部北京医院,city_type,直辖市
58409,重庆医科大学附属口腔医院整形美容中心,hospitallevel,门诊部
58410,重庆医科大学附属口腔医院整形美容中心,pricelevel,中
58411,重庆医科大学附属口腔医院整形美容中心,hospitalkind,其他
58412,重庆医科大学附属口腔医院整形美容中心,hospitallevelname,门诊部
58413,重庆医科大学附属口腔医院整形美容中心,abbreviation,重医口腔医院整形美容中心
58414,重庆医科大学附属口腔医院整形美容中心,hospitalscale,其他
58415,重庆医科大学附属口腔医院整形美容中心,doctorstyle,其他
58416,重庆医科大学附属口腔医院整形美容中心,country,中国
58417,重庆医科大学附属口腔医院整形美容中心,area,西南
58418,重庆医科大学附属口腔医院整形美容中心,province,重庆
58419,重庆医科大学附属口腔医院整形美容中心,city,重庆
58420,重庆医科大学附属口腔医院整形美容中心,city_level,新一线
58421,重庆医科大学附属口腔医院整形美容中心,city_type,直辖市
58422,保定雷胜辉医疗美容整形诊所,hospitallevel,诊所
58423,保定雷胜辉医疗美容整形诊所,pricelevel,中
58424,保定雷胜辉医疗美容整形诊所,hospitalkind,其他
58425,保定雷胜辉医疗美容整形诊所,hospitallevelname,诊所
58426,保定雷胜辉医疗美容整形诊所,abbreviation,保定雷胜辉整形门诊
58427,保定雷胜辉医疗美容整形诊所,hospitalscale,其他
58428,保定雷胜辉医疗美容整形诊所,doctorstyle,其他
58429,保定雷胜辉医疗美容整形诊所,country,中国
58430,保定雷胜辉医疗美容整形诊所,area,华北
58431,保定雷胜辉医疗美容整形诊所,province,河北
58432,保定雷胜辉医疗美容整形诊所,city,保定
58433,保定雷胜辉医疗美容整形诊所,city_level,三线
58434,保定雷胜辉医疗美容整形诊所,city_type,普通城市
58435,舟山市定海任曙敏白玉兰医疗整容诊所,hospitallevel,医院
58436,舟山市定海任曙敏白玉兰医疗整容诊所,pricelevel,中
58437,舟山市定海任曙敏白玉兰医疗整容诊所,hospitalkind,其他
58438,舟山市定海任曙敏白玉兰医疗整容诊所,hospitallevelname,医院
58439,舟山市定海任曙敏白玉兰医疗整容诊所,abbreviation,舟山任曙敏白玉兰整形医院
58440,舟山市定海任曙敏白玉兰医疗整容诊所,hospitalscale,其他
58441,舟山市定海任曙敏白玉兰医疗整容诊所,doctorstyle,其他
58442,舟山市定海任曙敏白玉兰医疗整容诊所,country,中国
58443,舟山市定海任曙敏白玉兰医疗整容诊所,area,华东
58444,舟山市定海任曙敏白玉兰医疗整容诊所,province,浙江
58445,舟山市定海任曙敏白玉兰医疗整容诊所,city,舟山
58446,舟山市定海任曙敏白玉兰医疗整容诊所,city_level,三线
58447,舟山市定海任曙敏白玉兰医疗整容诊所,city_type,普通城市
58448,蜜园医疗整形,hospitallevel,门诊部
58449,蜜园医疗整形,pricelevel,低
58450,蜜园医疗整形,hospitalkind,其他
58451,蜜园医疗整形,hospitallevelname,门诊部
58452,蜜园医疗整形,abbreviation,蜜园医疗整形
58453,蜜园医疗整形,hospitalscale,其他
58454,蜜园医疗整形,doctorstyle,其他
58455,蜜园医疗整形,country,中国
58456,蜜园医疗整形,area,西南
58457,蜜园医疗整形,province,重庆
58458,蜜园医疗整形,city,重庆
58459,蜜园医疗整形,city_level,新一线
58460,蜜园医疗整形,city_type,直辖市
58461,南充雅图兰姿医疗美容门诊部（有限合伙）,hospitallevel,门诊部
58462,南充雅图兰姿医疗美容门诊部（有限合伙）,pricelevel,中
58463,南充雅图兰姿医疗美容门诊部（有限合伙）,hospitalkind,其他
58464,南充雅图兰姿医疗美容门诊部（有限合伙）,hospitallevelname,门诊部
58465,南充雅图兰姿医疗美容门诊部（有限合伙）,abbreviation,南充雅图兰姿整形医院
58466,南充雅图兰姿医疗美容门诊部（有限合伙）,hospitalscale,其他
58467,南充雅图兰姿医疗美容门诊部（有限合伙）,doctorstyle,其他
58468,南充雅图兰姿医疗美容门诊部（有限合伙）,country,中国
58469,南充雅图兰姿医疗美容门诊部（有限合伙）,area,西南
58470,南充雅图兰姿医疗美容门诊部（有限合伙）,province,四川
58471,南充雅图兰姿医疗美容门诊部（有限合伙）,city,南充
58472,南充雅图兰姿医疗美容门诊部（有限合伙）,city_level,四线
58473,南充雅图兰姿医疗美容门诊部（有限合伙）,city_type,普通城市
58474,兰州华美整形美容医院,hospitallevel,医院
58475,兰州华美整形美容医院,pricelevel,中
58476,兰州华美整形美容医院,hospitalkind,其他
58477,兰州华美整形美容医院,hospitallevelname,医院
58478,兰州华美整形美容医院,abbreviation,兰州华美整形医院
58479,兰州华美整形美容医院,hospitalscale,其他
58480,兰州华美整形美容医院,doctorstyle,其他
58481,兰州华美整形美容医院,country,中国
58482,兰州华美整形美容医院,area,西北
58483,兰州华美整形美容医院,province,甘肃
58484,兰州华美整形美容医院,city,兰州
58485,兰州华美整形美容医院,city_level,二线
58486,兰州华美整形美容医院,city_type,省会城市
58487,中山市美尔医疗美容,hospitallevel,门诊部
58488,中山市美尔医疗美容,pricelevel,低
58489,中山市美尔医疗美容,hospitalkind,其他
58490,中山市美尔医疗美容,hospitallevelname,门诊部
58491,中山市美尔医疗美容,abbreviation,中山美尔整形医院
58492,中山市美尔医疗美容,hospitalscale,其他
58493,中山市美尔医疗美容,doctorstyle,其他
58494,中山市美尔医疗美容,country,中国
58495,中山市美尔医疗美容,area,华南
58496,中山市美尔医疗美容,province,广东
58497,中山市美尔医疗美容,city,中山
58498,中山市美尔医疗美容,city_level,二线
58499,中山市美尔医疗美容,city_type,普通城市
58500,郑州水晶芭比梦美容医院有限公司,hospitallevel,医院
58501,郑州水晶芭比梦美容医院有限公司,pricelevel,中
58502,郑州水晶芭比梦美容医院有限公司,hospitalkind,其他
58503,郑州水晶芭比梦美容医院有限公司,hospitallevelname,医院
58504,郑州水晶芭比梦美容医院有限公司,abbreviation,郑州水晶芭比梦整形医院
58505,郑州水晶芭比梦美容医院有限公司,hospitalscale,其他
58506,郑州水晶芭比梦美容医院有限公司,doctorstyle,其他
58507,郑州水晶芭比梦美容医院有限公司,country,中国
58508,郑州水晶芭比梦美容医院有限公司,area,华中
58509,郑州水晶芭比梦美容医院有限公司,province,河南
58510,郑州水晶芭比梦美容医院有限公司,city,郑州
58511,郑州水晶芭比梦美容医院有限公司,city_level,新一线
58512,郑州水晶芭比梦美容医院有限公司,city_type,省会城市
58513,商丘轩大夫医疗整形美容中心,hospitallevel,医院
58514,商丘轩大夫医疗整形美容中心,pricelevel,中
58515,商丘轩大夫医疗整形美容中心,hospitalkind,其他
58516,商丘轩大夫医疗整形美容中心,hospitallevelname,医院
58517,商丘轩大夫医疗整形美容中心,abbreviation,商丘轩大夫整形医院
58518,商丘轩大夫医疗整形美容中心,hospitalscale,其他
58519,商丘轩大夫医疗整形美容中心,doctorstyle,其他
58520,商丘轩大夫医疗整形美容中心,country,中国
58521,商丘轩大夫医疗整形美容中心,area,华中
58522,商丘轩大夫医疗整形美容中心,province,河南
58523,商丘轩大夫医疗整形美容中心,city,商丘
58524,商丘轩大夫医疗整形美容中心,city_level,三线
58525,商丘轩大夫医疗整形美容中心,city_type,普通城市
58526,烟台鹏爱佳妍美容整形医院有限公司,hospitallevel,医院
58527,烟台鹏爱佳妍美容整形医院有限公司,pricelevel,中
58528,烟台鹏爱佳妍美容整形医院有限公司,hospitalkind,其他
58529,烟台鹏爱佳妍美容整形医院有限公司,hospitallevelname,医院
58530,烟台鹏爱佳妍美容整形医院有限公司,abbreviation,烟台鹏爱佳妍美容整形医院
58531,烟台鹏爱佳妍美容整形医院有限公司,hospitalscale,其他
58532,烟台鹏爱佳妍美容整形医院有限公司,doctorstyle,其他
58533,烟台鹏爱佳妍美容整形医院有限公司,country,中国
58534,烟台鹏爱佳妍美容整形医院有限公司,area,华东
58535,烟台鹏爱佳妍美容整形医院有限公司,province,山东
58536,烟台鹏爱佳妍美容整形医院有限公司,city,烟台
58537,烟台鹏爱佳妍美容整形医院有限公司,city_level,二线
58538,烟台鹏爱佳妍美容整形医院有限公司,city_type,普通城市
58539,刘美容韩式美容整形专科,hospitallevel,医院
58540,刘美容韩式美容整形专科,pricelevel,中
58541,刘美容韩式美容整形专科,hospitalkind,其他
58542,刘美容韩式美容整形专科,hospitallevelname,医院
58543,刘美容韩式美容整形专科,abbreviation,刘美容韩式美容整形专科
58544,刘美容韩式美容整形专科,hospitalscale,其他
58545,刘美容韩式美容整形专科,doctorstyle,其他
58546,刘美容韩式美容整形专科,country,中国
58547,刘美容韩式美容整形专科,area,西北
58548,刘美容韩式美容整形专科,province,陕西
58549,刘美容韩式美容整形专科,city,西安
58550,刘美容韩式美容整形专科,city_level,新一线
58551,刘美容韩式美容整形专科,city_type,省会城市
58552,四平市烧伤整形医院,hospitallevel,门诊部
58553,四平市烧伤整形医院,pricelevel,中
58554,四平市烧伤整形医院,hospitalkind,其他
58555,四平市烧伤整形医院,hospitallevelname,门诊部
58556,四平市烧伤整形医院,abbreviation,四平市烧伤整形医院
58557,四平市烧伤整形医院,hospitalscale,其他
58558,四平市烧伤整形医院,doctorstyle,其他
58559,四平市烧伤整形医院,country,中国
58560,四平市烧伤整形医院,area,东北
58561,四平市烧伤整形医院,province,吉林
58562,四平市烧伤整形医院,city,四平
58563,四平市烧伤整形医院,city_level,五线
58564,四平市烧伤整形医院,city_type,普通城市
58565,杭州健丽医美有限公司,hospitallevel,诊所
58566,杭州健丽医美有限公司,pricelevel,未知
58567,杭州健丽医美有限公司,hospitalkind,其他
58568,杭州健丽医美有限公司,hospitallevelname,诊所
58569,杭州健丽医美有限公司,abbreviation,杭州健丽医美
58570,杭州健丽医美有限公司,hospitalscale,其他
58571,杭州健丽医美有限公司,doctorstyle,其他
58572,杭州健丽医美有限公司,country,中国
58573,杭州健丽医美有限公司,area,华东
58574,杭州健丽医美有限公司,province,浙江
58575,杭州健丽医美有限公司,city,杭州
58576,杭州健丽医美有限公司,city_level,新一线
58577,杭州健丽医美有限公司,city_type,省会城市
58578,戴丽医疗美容医院,hospitallevel,医院
58579,戴丽医疗美容医院,pricelevel,中
58580,戴丽医疗美容医院,hospitalkind,其他
58581,戴丽医疗美容医院,hospitallevelname,医院
58582,戴丽医疗美容医院,abbreviation,戴丽整形医院
58583,戴丽医疗美容医院,hospitalscale,其他
58584,戴丽医疗美容医院,doctorstyle,其他
58585,戴丽医疗美容医院,country,中国
58586,戴丽医疗美容医院,area,华南
58587,戴丽医疗美容医院,province,海南
58588,戴丽医疗美容医院,city,海口
58589,戴丽医疗美容医院,city_level,二线
58590,戴丽医疗美容医院,city_type,省会城市
58591,湖州尚丽医疗美容门诊部有限公司,hospitallevel,门诊部
58592,湖州尚丽医疗美容门诊部有限公司,pricelevel,低
