,name,relation,name2
4985,"轻度副乳,脂肪型副乳",recoveries,3-6个月
4986,"轻度副乳,脂肪型副乳",recoverytips,"0-3天 严重肿胀期：术后症状最严重的时期，包括伤口处的各种不适症状，伤口轻微疼痛，肿胀明显，皮肤淤青，分泌物较多，术后当日会有渗血症状。
4-6天 快速消肿期：肿胀情况明显好转。可能有轻微青紫症状属正常。伤口处轻度疼痛。
7-7天 拆线日：7天到院拆线（因为术式不同，需按医嘱时间，到院拆线）。
8-15天 持续消肿期：一般十天左右，术后效果已经初见端倪。但仍有肿胀，吸脂部位发痒，是皮肤愈合标志。
16-30天 组织恢复期： 吸脂的部位可能变硬、稍有不平、肤色加深及出现感觉麻木等情况，这些是正常现象，一般在3个月左右恢复。"
4987,"轻度副乳,脂肪型副乳",shortdescription,采用吸脂的方式，去除腋下的副乳脂肪组织，同时破坏副乳腺体，从而达到局部皮肤平整，且长效去除副乳的目的。
4988,"轻度副乳,脂肪型副乳",stitches,7天
4989,"轻度副乳,脂肪型副乳",surgicalcomplications,1、感染。2、血肿。3、局部不平整。
4990,"轻度副乳,脂肪型副乳",surgicalmaterials,手术常用材料
4991,"轻度副乳,脂肪型副乳",surgicalsite,胸部
4992,"轻度副乳,脂肪型副乳",swellingtime,7-14天
4993,"轻度副乳,脂肪型副乳",taboocrowd,1、心、肺、肝、肾等重要脏器功能减退，患有高血压、糖尿病等慢性疾病者;2、皮肤有严重松弛的人;3、生理期、妊娠期或哺乳期女性；4、局部皮肤有感染病灶或较疤痕体质者;5、利多卡因过敏或麻醉药物代谢障碍人。
4994,"轻度副乳,脂肪型副乳",technicalmean,抽脂
4995,"轻度副乳,脂肪型副乳",therapeutics,将手术切口线设计在腋窝皱襞线内，长约2-3mm，画出需要切除副乳的范围，在副乳内注射局麻膨胀液，使皮肤肿胀，用单侧孔吸管，连接负压仪，在—0.9kpa压力下刮吸除副乳组织，使标记范围平整，切口不需缝合。术后加压包扎固定。如果患者副乳存在较明显的乳头乳晕时患者要求将之切除。术后两周内穿紧身弹力上衣塑形。
4996,"轻度副乳,脂肪型副乳",treatmentway,一次手术
4997,"轻度副乳,脂肪型副乳",painperception,轻度疼痛
4998,"轻度副乳,脂肪型副乳",typeandcrowd,nan
4999,"轻度副乳,脂肪型副乳",Keywords,"副乳吸脂,副乳抽脂"
5000,"轻度副乳,脂肪型副乳",Features,因穿衣不当或单纯脂肪囤积而形成的假性副乳，可通过吸脂去除。
5001,"轻度副乳,脂肪型副乳",DegreeLevel,0
5002,"轻度副乳,脂肪型副乳",SafeLevel,0
5003,"轻度副乳,脂肪型副乳",ComplexLevel,0
5004,"轻度副乳,脂肪型副乳",TreatmentCycle,1次
5005,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",aestheticstandard,乳房的美学标准是丰满、圆润、挺拔、耸立，富有弹性，双侧大小、形状位置基本对称，乳头乳晕为粉红色，乳头呈圆柱形且略向上仰。
5006,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",applypeople,"1、身体有一定脂肪基础的人。
2、身体健康，无急慢性疾病者。
3、小乳症及单纯为美容目的要求做隆胸手术者。
4、乳房不对称者。
5、单侧乳房发育不全者。
6、轻度乳房下垂者。
7、乳房缺损者。"
5007,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",lengthofstay,无需住院
5008,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",methods,1、术后尽可能减少活动，以利于恢复及消肿，但无须卧床休息。2、术后半个月内尽可能使用弹力绷带，抬高患肢，避免血肿，帮助收紧皮肤。3、遵照医嘱口服消炎药3～5天。4、保持平躺睡姿，术后一个月内禁止再按摩，避免压榨影响到微血管长入脂肪颗粒。5、首先我们要知道自体脂肪隆胸后要保持切口干燥清洁拆线前勿见水勿私自拆换敷料。6、术后静脉抗生素5天口服消炎药7天，这是自体脂肪隆胸要注意的。7、自体脂肪隆胸术后要保护胸部防止胸外伤和猛烈挤压局部避免锐器。8、术后2周严禁上肢大幅度外展上举，自体脂肪隆胸术后一个月加大上肢活动范围。
5009,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",name,自体脂肪隆胸
5010,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",Narcosis,睡眠/全麻
5011,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",Notice,1、术后尽可能减少活动，以利于恢复及消肿，但无须卧床休息。2、术后半个月内尽可能使用弹力绷带，抬高患肢，避免血肿，帮助收紧皮肤。3、遵照医嘱口服消炎药3～5天。4、保持平躺睡姿，术后一个月内禁止再按摩，避免压榨影响到微血管长入脂肪颗粒。5、首先我们要知道自体脂肪隆胸后要保持切口干燥清洁拆线前勿见水勿私自拆换敷料。6、术后静脉抗生素5天口服消炎药7天，这是自体脂肪隆胸要注意的。7、自体脂肪隆胸术后要保护胸部防止胸外伤和猛烈挤压局部避免锐器。8、术后2周严禁上肢大幅度外展上举，自体脂肪隆胸术后一个月加大上肢活动范围。
5012,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",operationadvantage,1、采用自身脂肪组织，对自身来说无毒无害，也不会产生免疫反应和排异反应；2、用自体脂肪颗粒作为填充材料，取材容易，填充效果自然、手感柔软，且存活后长久有效；3、手术切口、注射点小，术后疤痕不明显。
5013,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",operationcourse,多次
5014,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",operationdefect,1、手术需要先吸脂再填充，创伤较大，恢复期较长；2、脂肪填充后会有一定程度的吸收，个别人群需要二次手术；3、受体质和恢复的影响，可能会出现存活率不高的情况。
5015,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",operationrisk,1、感染：感染一般于术后5-7天后出现，表现为乳房局部红肿热痛。一旦发生感染，需尽快就医处理。2、脂肪液化：注入脂肪组织过多，或注入后脂肪组织自然聚集成块，导致注入的脂肪未能成活，造成脂肪的坏死、液化。发生脂肪液化，需到医院穿刺抽出液体，或负压引流。3、出血：吸脂时损伤大，导致出血，注射损伤或患者凝血机制障碍等，均可形成血肿。出现血肿要就医处理。4、结节：注射的脂肪颗粒聚集成块，被乳腺纤维组织包裹称球状，脂肪细胞失活钙化等所致。可在术后3个月出现，一般无不适症状，可以不做处置。如果希望去除，可到医院进行处理。5、囊性样变：部分脂肪变性纤维化，钙化并形成晚装囊壁，囊壁内包绕着部分液化脂肪。囊性肿块可手术摘除。6、脂肪瘤：脂肪颗粒聚集成块，刺激宿主细胞转化增生成脂肪瘤。需手术切开处理。7、形态不佳：由于脂肪吸收不均匀，吸收的多少也不同，造成了局部凹陷或两次乳房不对称。可在凹陷部位再次注射脂肪颗粒以使形态更美。8、脂肪吸收：脂肪吸收是颗粒脂肪注射通用的、的并发症之一。可通过多次注射以补充吸收的脂肪量。
5016,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",operationstandard,"改善乳房形状,胸部提升,胸部美化,丰胸"
5017,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",Population,"1、先天胸部发育不良者；
2、哺乳后胸部萎缩下垂者；
3、两侧胸部大小不一致者；
4、对胸型不满意而不接受假体者。"
5018,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",preparation,1、进行手术前2周需避免使用类固醇激素及阿司匹林等抗血小板凝集药物，2、术前确定身体健康，进行术前常规检查，对局部进行测量分析。3、高血压、糖尿病的患者，应在初诊时告知医生，以便确认手术方案。4、手术需避开生理期、妊娠期，以及哺乳期。5、如果对麻醉药品有过敏情况，术前需和医生沟通。6、术前一周禁止吸烟，因为尼古丁不利于术后伤口的恢复。7、术前进行身体清洁，术前一天进行沐浴;8、如采用全麻或者复合麻醉，术前6个小时禁食禁水。
5019,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",price,10000-50000元
5020,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",recoveries,3-6个月
5021,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",recoverytips,1、（0-3）天 乳房肿痛，皮肤淤青较重，皮肤紧绷，疼痛。2、（4-7）天 此期消肿比较快，轻度肿胀，变化比较明显，淤青部分吸收，肿胀消失，轻度疼痛，效果显著，不是最终效果，脂肪比例吸收。3、（8-90）天 肿胀消失，成形固定，不是最终效果，脂肪量还会逐渐比例吸收，至少吸收一半或更多，乳房也会随之变小。4、（91-180）天 移植的脂肪稳定，固定，成活，效果基本稳定，个别可有少量吸收。
5022,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",shortdescription,自体脂肪隆胸主要是从身体脂肪堆积较多的地方（腰腹、臀部、大腿）抽取脂肪，再将脂肪进行离心纯化处理后注入到胸部，打造自然柔软的胸型，一次手术可增加1-2罩杯。
5023,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",stitches,无需拆线
5024,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",surgicalcomplications,1、感染：感染一般于术后5-7天后出现，表现为乳房局部红肿热痛。一旦发生感染，需尽快就医处理。2、脂肪液化：注入脂肪组织过多，或注入后脂肪组织自然聚集成块，导致注入的脂肪未能成活，造成脂肪的坏死、液化。发生脂肪液化，需到医院穿刺抽出液体，或负压引流。3、出血：吸脂时损伤大，导致出血，注射损伤或患者凝血机制障碍等，均可形成血肿。出现血肿要就医处理。4、结节：注射的脂肪颗粒聚集成块，被乳腺纤维组织包裹称球状，脂肪细胞失活钙化等所致。可在术后3个月出现，一般无不适症状，可以不做处置。如果希望去除，可到医院进行处理。5、囊性样变：部分脂肪变性纤维化，钙化并形成晚装囊壁，囊壁内包绕着部分液化脂肪。囊性肿块可手术摘除。6、脂肪瘤：脂肪颗粒聚集成块，刺激宿主细胞转化增生成脂肪瘤。需手术切开处理。7、形态不佳：由于脂肪吸收不均匀，吸收的多少也不同，造成了局部凹陷或两次乳房不对称。可在凹陷部位再次注射脂肪颗粒以使形态更美。8、脂肪吸收：脂肪吸收是颗粒脂肪注射通用的、的并发症之一。可通过多次注射以补充吸收的脂肪量。
5025,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",surgicalmaterials,剪刀：用于修剪胸部软组织。  软组织剪：用于修剪胸部软组织。  手术刀：用于手术切口及修剪胸部软组织。  血管钳：用于夹取手术用物及协助修剪胸部软组织。  弯盘：用于术中置物。  量杯：用于术中量取盛装液体。  肌肉剥离器：用于胸部肌肉之间的分离。  阴道拉钩：用于协助软组织牵拉。  甲状腺拉钩：用于协助软组织牵拉。  针线：用于固定及皮肤缝合。  注射器：用于注射麻醉药品或其他药液。  电凝：用于术中止血或切割软组织。  软组织钳：用于夹取软组织。
5026,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",surgicalsite,胸部
5027,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",swellingtime,5天
5028,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",taboocrowd,1、心、肺、肝、肾等重要脏器功能减退，患有高血压、糖尿病等慢性疾病者;2、皮肤有严重松弛、皮下脂肪组织少的人;3、生理期、妊娠期或哺乳期女性；4、局部皮肤有感染病灶或疤痕体质者;5、利多卡因过敏或麻醉药物代谢障碍人。
5029,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",technicalmean,手术
5030,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",therapeutics,多层次多点注射：能让每一个自体细胞与相应的胸部组织充分的接触在一起，使细胞能够获得更多的养分，脂肪存活率得到了相应提高。立体注射：脂肪是注射在胸大肌前和乳腺后所以不影响育龄手术者的正常哺乳。
5031,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",treatmentway,一次手术
5032,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",painperception,轻微疼痛
5033,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",typeandcrowd,"专家建议：
1、如果你的乳房有一定基础，那么就能够承受脂肪的注射量，效果也会越好。
2、如果要做自体脂肪隆胸，那么自身需要具备足够的脂肪，才能有充足的脂肪进行移植。
3、如果你属于易于长胖的人群，那么移植后的存活率越高，效果也会越好。
具体还需要根据您的胸部基础条件进行评估，请务必与医生深入沟通了解哦。"
5034,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",Keywords,"自体脂肪丰胸,抽脂肪丰胸,脂肪丰胸手术"
5035,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",Features,取材源于自身，形态自然、手感舒适
5036,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",DegreeLevel,5
5037,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",SafeLevel,4
5038,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",ComplexLevel,4
5039,"乳房下垂,乳房干瘪,乳房不对称,先天性乳房发育不良",TreatmentCycle,1-2次
5040,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,aestheticstandard,改善皮肤老化松弛
5041,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,applypeople,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人，
5042,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,lengthofstay,无需住院
5043,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,methods,1、治疗期间少吃辛辣刺激食物，不喝色素浓的饮料；注意饮食清淡，不要暴饮暴食。  2、避免阳光照射，电脑辐射，不涂抹刺激性化妆品。  3、12小时不沾水，疗程期间避免蒸桑拿。  4、多吃含VC的水果食物。
5044,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,name,超声除皱
5045,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,Narcosis,局部麻醉
5046,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,Notice,1、手术后，回家当天不要用热水洗脸。2、两周内不能蒸桑拿、不要做面部按摩。3、4周后才可以做射频、彩光及激光护理。4、一周内每天要敷补水滋润面膜，注意保湿补水防晒。5、治疗前后勿用果酸类产品。若脸上曾实施黄金拉线、植入假体、注射填充物等，术前需要告知医师。6、做完超声除皱后一两小时，可能皮肤会出现轻微泛红，这属于正常现象，只是暂时的，需要及时补水保湿，尽量少化妆。8、术后尽量不要出入在高温场所，不要暴晒。
5047,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,operationadvantage,1、灵活方便。<br>2、无痛体验。<br>3、见效时间。
5048,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,operationcourse,2-5次
5049,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,operationdefect,1、不能永久维持。2、费用较高。2、 对年龄较大者效果欠佳。
5050,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,operationrisk,灼伤皮肤
5051,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,operationstandard,收紧皮肤，从而达到去除皱纹的目的。
5052,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,Population,想要改善皮肤松弛皱纹的人群
5053,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,preparation,1、治疗前保持肌肤的清洁，任何化妆品和护肤品都需要清洁干净。2、为防止注射部位出血和肿胀，治疗前一周内，不要服用阿司匹林等抗凝药物。3、注射区内有炎症者，待炎症治愈后方可注射。
5054,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,price,15000-20000元
5055,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,recoveries,7-10天
5056,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,recoverytips,1、治疗期间少吃辛辣刺激食物，不喝色素浓的饮料；注意饮食清淡，不要暴饮暴食。  2、避免阳光照射，电脑辐射，不涂抹刺激性化妆品。  3、12小时不沾水，疗程期间避免蒸桑拿。  4、多吃含VC的水果食物。
5057,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,shortdescription,超声除皱是根据求美者情况，利用激光波长能量，直接抵达皮肤位置，穿透到肌肤深处的，修复受损的组织，让肌肤产生大量的胶原蛋白，给肌肤焕发新的活力，增强肌肤弹性，抚平各种皱纹，让脸部轮廓上升，使得整个肌肤更加丰盈。
5058,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,stitches,无需拆线
5059,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,surgicalcomplications,灼伤皮肤
5060,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,surgicalmaterials,超声刀仪器
5061,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,surgicalsite,面部
5062,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,swellingtime,无
5063,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,taboocrowd,1、生理期、哺乳期的女性。<br>2、皮肤有感染的人。3、治疗部位有破损、感染、红肿现象的人。
5064,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,technicalmean,仪器
5065,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,therapeutics,激光治疗
5066,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,treatmentway,仪器治疗
5067,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,painperception,无痛
5068,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,typeandcrowd,"　　医生建议：
　　1、皮肤松弛、轮廓不清晰者
　　2、面部有轻微脂肪者;
　　3、组织松垂、苹果肌下滑、鼻唇沟深者;
　　4、皮肤老化、面部皱纹明显者;
　　5、希望通过非手术、无创的方式实现面部年轻化者。"
5069,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,Keywords,nan
5070,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,Features,nan
5071,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,DegreeLevel,0
5072,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,SafeLevel,0
5073,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,ComplexLevel,0
5074,面颈部有轻中度松弛，希望提拉及收紧面颈部皮肤、轮廓的人。,TreatmentCycle,nan
5075,鼻尖和鼻翼肥厚者。,aestheticstandard,东方民族人鼻尖的高度男性为26-30mm，女性为23-27mm。鼻尖的形态以鼻尖曲率半径作为分析点，理想的曲率半径为8-12mm，8mm以下或12mm以上均缺乏美感。 对于男性来说，以鼻梁与鼻尖呈近直线为美，女性以鼻梁小巧细窄、鼻尖微翘、曲线柔和为美。  美的鼻子，侧面看鼻子占脸部横向分割1/3，正面看鼻子占头部纵向分割1/5；鼻尖的高度相当于鼻长度的1/2；额部与鼻梁应成角120-130度，并且要成角于两眼内眦连线上；而鼻与上唇应成角90度左右;鼻底则最好为一等边三角形，鼻中柱的长度为三角形高度的1/3
5076,鼻尖和鼻翼肥厚者。,applypeople,鼻尖和鼻翼肥厚者。
5077,鼻尖和鼻翼肥厚者。,lengthofstay,nan
5078,鼻尖和鼻翼肥厚者。,methods,1、术后近期不能吃刺激性食物。  2、保证手术部位清洁。  3、严格遵守医生嘱咐服药及复诊。
5079,鼻尖和鼻翼肥厚者。,name,鼻头整形
5080,鼻尖和鼻翼肥厚者。,Narcosis,局部麻醉
5081,鼻尖和鼻翼肥厚者。,Notice,"1、女性要避开月经期；
2、手术前确定身体健康，无传染性疾病或其他身体炎症；
3、患有高血压和糖尿病的顾客，应该在初诊时翔实向医生告知病情，以便应诊大夫确认手术方案"
5082,鼻尖和鼻翼肥厚者。,operationadvantage,1、仅需一次手术即可完成。 2、术后效果可长久保持。 3、适应人群范围较广。
5083,鼻尖和鼻翼肥厚者。,operationcourse,1次
5084,鼻尖和鼻翼肥厚者。,operationdefect,1、手术费用相对较高。 2、该手术为国家卫生部规定的二级手术项目，具有一定的风险性。 3、术后恢复时间相对较长。
5085,鼻尖和鼻翼肥厚者。,operationrisk,1、感染：由于鼻域内可能存留较多细菌和污垢，若清洁不当，引发感染的可能性将大大增加。  2、神经损伤：由于鼻部的神经较为丰富，手术操作过程中有损伤的可能性，但短时间内可自行恢复，无需特殊处理。  3、外形不佳：由于术中切除组织不当有可能术后影响鼻部外观。
5086,鼻尖和鼻翼肥厚者。,operationstandard,使鼻部的整体曲线趋于完美。手术后鼻尖变精致。
5087,鼻尖和鼻翼肥厚者。,Population,鼻尖和鼻翼肥厚者，鼻尖不美观者
5088,鼻尖和鼻翼肥厚者。,preparation,1、肥厚鼻尖矫正术技术难度较高，需找正规医院或机构进行治疗。  2、手术前确定身体健康，无传染病或其他身体炎症。  3、术前不要化妆。  4、吸烟者需要提前一周戒烟。
5089,鼻尖和鼻翼肥厚者。,price,10000-20000元
5090,鼻尖和鼻翼肥厚者。,recoveries,30-90天
5091,鼻尖和鼻翼肥厚者。,recoverytips,1、术后近期不能吃刺激性食物。  2、保证手术部位清洁。  3、严格遵守医生嘱咐服药及复诊。
5092,鼻尖和鼻翼肥厚者。,shortdescription,鼻尖整形
5093,鼻尖和鼻翼肥厚者。,stitches,5-7天
5094,鼻尖和鼻翼肥厚者。,surgicalcomplications,1、感染：由于鼻域内可能存留较多细菌和污垢，若清洁不当，引发感染的可能性将大大增加。 2、出血：鼻部血管网极为丰富，手术过程中如稍有不慎极有可能损伤血管，若处理不当，会引发出血症状，导致血肿。  3、神经损伤：由于鼻部的神经较为丰富，手术操作过程中有损伤的可能性，但短时间内可自行恢复，无需特殊处理。
5095,鼻尖和鼻翼肥厚者。,surgicalmaterials,常规材料
5096,鼻尖和鼻翼肥厚者。,surgicalsite,nan
5097,鼻尖和鼻翼肥厚者。,swellingtime,nan
5098,鼻尖和鼻翼肥厚者。,taboocrowd,1、有心脑血管疾病、肝脏疾病、糖尿病、凝血功能异常及功能受损者。 2、长期或正在服用抗凝药物、扩血管药、皮质类激素等药物者。  3、鼻部皮肤有感染灶者。  4、有心理障碍、期望值过高以及对鼻部轮廓要求过于苛刻者。  ⑤ 月经期和哺乳期妇女。
5099,鼻尖和鼻翼肥厚者。,technicalmean,手术
5100,鼻尖和鼻翼肥厚者。,therapeutics,"1、鼻孔内侧缘切口加鼻小柱鼻唇角处W形切口,顺着两个鼻孔画切线后,局部麻醉；
2、按照之前画好的切线,在鼻孔中开小切口；
3、沿记号线做小切口,然后自切口沿着骨头向鼻根部做皮下分离.清除多余的鼻尖部软组织以及多余的鼻翼软骨一部分,两侧鼻翼软骨向中心靠拢缝合；
4、将修剪合适的固体硅胶或其他假体植入鼻背下；
5、决定欲塑造的鼻尖形状后,考虑采用何种材料,比如如自体软骨、人造假体等；
6、将取出的自体软骨或人造假体塑成所需的模样,固定在鼻尖上；
7、把插入鼻尖上的自体软骨或假体与受术者的鼻梁一起缝合好；
8、仔细观察鼻尖整形手术够的整体鼻型是否自然。"
5101,鼻尖和鼻翼肥厚者。,treatmentway,nan
5102,鼻尖和鼻翼肥厚者。,painperception,nan
5103,鼻尖和鼻翼肥厚者。,typeandcrowd,nan
5104,鼻尖和鼻翼肥厚者。,Keywords,nan
5105,鼻尖和鼻翼肥厚者。,Features,nan
5106,鼻尖和鼻翼肥厚者。,DegreeLevel,0
5107,鼻尖和鼻翼肥厚者。,SafeLevel,0
5108,鼻尖和鼻翼肥厚者。,ComplexLevel,0
5109,鼻尖和鼻翼肥厚者。,TreatmentCycle,nan
5110,脖子较短的，看不见锁骨等症状。,aestheticstandard,两肩对称，拐角处圆润、丰满，不上耸或下榻，曲线优美，与头部形成同样大小的角度关系，肩部锁骨窝显丰盈光滑。
5111,脖子较短的，看不见锁骨等症状。,applypeople,1、脖子较短的人。2、对露肩没有自信的人。3、看不见锁骨的人。
5112,脖子较短的，看不见锁骨等症状。,lengthofstay,无需住院
5113,脖子较短的，看不见锁骨等症状。,methods,"0~3天：1.注射部位注射后，用手掌根按压5-10分钟，冰敷15-30分钟，针眼处涂红霉素膏； 2.注射后6小时身体保持直立，不可平躺及做剧烈运动； 3.避免注射部位沾水； 4.不可按摩注射部位。
4~7天：1.一周内，禁烟酒及辛辣刺激性食物； 2.不做剧烈运动，避免碰撞注射部位； 3.不可服用阿司匹林、氨基糖甙类抗生素药。
8~90天：1.一个月内，注射部位禁止热敷、揉搓； 2.不可挤压或按摩注射部位； 3.保持身体放松，勿做过多的运动。
91~180天：1.想要维持良好效果者，可在三个月后进行二次注射； 2.如有任何不适，请及时到院复诊。"
5114,脖子较短的，看不见锁骨等症状。,name,肉毒素瘦肩
5115,脖子较短的，看不见锁骨等症状。,Narcosis,局部麻醉
5116,脖子较短的，看不见锁骨等症状。,Notice,"术后注意事项：
1、（0-1）天 治疗当天6个小时之内不能平躺。2、（0-7）天 针眼24小时不沾水。不吃辛辣刺激性食物，不吃海鲜等海产品，不抽烟不喝酒。避免按摩注射部位，防止药物扩散，影响其他机能。避免剧烈运动。忌服氨基甙类抗生素。必要时请咨询医生。"
5117,脖子较短的，看不见锁骨等症状。,operationadvantage,1、注射创伤小。2、无需恢复时间。<br>3、 注射后效果稳定、自然、不移位。 
5118,脖子较短的，看不见锁骨等症状。,operationcourse,1-3次
5119,脖子较短的，看不见锁骨等症状。,operationdefect,1、需多次注射。2、见效的时间较长。
5120,脖子较短的，看不见锁骨等症状。,operationrisk,1、注射部位可能会疼痛。2、术后可能会发生出血或血肿现象。
5121,脖子较短的，看不见锁骨等症状。,operationstandard,效果很好
5122,脖子较短的，看不见锁骨等症状。,Population,脖子较短的人，对露肩没有自信的人，看不见锁骨的人。
5123,脖子较短的，看不见锁骨等症状。,preparation,1.注射前2周内，不要服用阿司匹林、氨基糖甙类抗生素药，因为它们会加强药品的药性；<br>2.注射当日做好清洁工作；<br>3.例假期，备孕期，妊娠期、哺乳期暂缓注射；
5124,脖子较短的，看不见锁骨等症状。,price,1000-3000元
5125,脖子较短的，看不见锁骨等症状。,recoveries,5-7天
5126,脖子较短的，看不见锁骨等症状。,recoverytips,"0~3天轻微肿胀期：注射部位轻度肿痛，偶有皮肤淤青，针眼少许渗血。
4~7天效果显现期：皮肤淤青基本吸收，感觉注射部位无力感或劳累感。
8~90天效果稳定期：肌肉开始部分缩紧，效果逐渐明显，注射部位有僵硬、紧绷感属正常反应。
91~180天降解期：效果稳定，3个月之后药品逐渐开始流失。想继续维持效果，需重复注射。"
5127,脖子较短的，看不见锁骨等症状。,shortdescription,肉毒素又称肉毒杆菌内毒素，通过干扰神经末梢释传递信息的放化学物质，减轻肌肉收缩能力，从而缩小肌肉体积，达到瘦肩的效果。
5128,脖子较短的，看不见锁骨等症状。,stitches,无需拆线
5129,脖子较短的，看不见锁骨等症状。,surgicalcomplications,1、注射部位可能会疼痛。2、术后可能会发生出血或血肿现象。
5130,脖子较短的，看不见锁骨等症状。,surgicalmaterials,肉毒素
5131,脖子较短的，看不见锁骨等症状。,surgicalsite,肩膀
5132,脖子较短的，看不见锁骨等症状。,swellingtime,3天左右
5133,脖子较短的，看不见锁骨等症状。,taboocrowd,1、年龄18岁以下的未成年者；<br>2、局部有炎症或感染性皮肤者；<br>3、重症肌无力症、多发性硬化症患者；<br>4、过敏体质或对蛋白质过敏者； <br>5、哺乳期、月经期和妊娠期女性； 
5134,脖子较短的，看不见锁骨等症状。,technicalmean,注射
5135,脖子较短的，看不见锁骨等症状。,therapeutics,注射
5136,脖子较短的，看不见锁骨等症状。,treatmentway,注射治疗
5137,脖子较短的，看不见锁骨等症状。,painperception,无痛
